0.6249589920043945,1
0.772002100944519,1
0.7695432901382446,1
0.6335225105285645,1
0.769665539264679,1
0.7633792161941528,1
0.632993221282959,1
0.6390826106071472,1
0.7757321000099182,1
0.7611407041549683,1
0.6298792362213135,1
0.631375789642334,1
0.7731586694717407,1
0.7706797122955322,1
0.6370530128479004,1
0.631213903427124,1
0.7667886018753052,1
0.7656810283660889,1
0.6280761361122131,1
0.6300718784332275,1
0.7676317691802979,1
0.7671247720718384,1
0.6299628615379333,1
0.6354460716247559,1
0.7657695412635803,1
0.779036283493042,1
0.6372435688972473,1
0.6341099739074707,1
0.7719371318817139,1
0.768677830696106,1
0.6380389332771301,1
0.6331417560577393,1
0.7600191235542297,1
0.7711989879608154,1
0.630043625831604,1
0.6319571733474731,1
0.7666264772415161,1
0.777454137802124,1
0.6425772309303284,1
0.6285856366157532,1
0.7732604742050171,1
